NUM,ROMAJI,EXPECTED
1956,kaihousaretehitohajiyuuninareruno。,解放されて人は自由になれるの。
1957,naniyattatteumakuikanai。,何やったってうまくいかない。
1958,iradattedekinoiiyomesan'atarichirashite。,いら立って出来のいい嫁さん当たり散らして。
1959,bokumoisshoniitteageru。,僕も一緒に行ってあげる。
1960,orebetsuniittakotohakoukaishitenaishi。,俺別に言ったことは後悔してないし。
1961,ijiyamieharunodaijidatte。,意地や見え張るの大事だって。
1962,sugoimakezugiraijanai。,すごい負けず嫌いじゃない。
1963,hontouhaichibanmazakon'nanomoomaedashi。,本当は一番マザコンなのもお前だし。
1964,undoukaitokaitsumobettaride。,運動会とかいつもべったりで。
1965,dakarasoremokodomonotokidesho。,だからそれも子供のときでしょ。
1966,konoishajitaimoseitaishidashi。,この医者自体も整体師だし。
1967,watashigaomedetoutoninshinwoyorokondara。,わたしがおめでとうと妊娠を喜んだら。
1968,anokohatomadottakaoninattawa。,あの子は戸惑った顔になったわ。
1969,tomodachitohaienaideshou。,友達とは言えないでしょう。
1970,dakaraanatanimoiruhazuganai。,だからあなたにもいるはずがない。
1971,arayurujoukyoukanioite。,あらゆる状況下において。
1972,anatanokukyouniochiittanowoshittara。,あなたの苦境に陥ったのを知ったら。
1973,souiunowodounikashite。,そういうのをどうにかして。
1974,anatanomotonikaketsuketekureru。,あなたの元に駆け付けてくれる。
1975,hantainianatagagyakunotachibademo。,反対にあなたが逆の立場でも。
1976,imakaraikukaragenkiwodashitette。,今から行くから元気を出してって。
1977,fukebatobuyounakankeiyo。,吹けば飛ぶような関係よ。
1978,iwan'yaanatareberuda。,いわんやあなたレベルだ。
1979,kuruoshikusabakudemizuwohossuruyouna。,狂おしく砂漠で水を欲するような。
1980,watashinihatomodachigaimasen。,わたしには友達がいません。
1981,dakarahikkomanaideyo。,だから引っ込まないでよ。
1982,korekarasakimosouiunomeatede。,これから先もそういうの目当てで。
1983,yottekuruon'nahahikimokiranai。,寄ってくる女は引きも切らない。
1984,touzensekininwotottemorau。,当然責任を取ってもらう。
1985,watashihamusumewosettokushimashitayo。,わたしは娘を説得しましたよ。
1986,ikurasodachinoiiotokodatoittemo。,いくら育ちのいい男だといっても。
1987,daijinamusumewoyaruwakenihaikimasen。,大事な娘をやるわけにはいきません。
1988,shujutsuwoukesaserukotonishimashitayo。,手術を受けさせることにしましたよ。
1989,tadashinakineirihashitakunai。,ただし泣き寝入りはしたくない。
1990,sochiradattekomarunjanaika。,そちらだって困るんじゃないか。
1991,erasounakotoittoite。,偉そうなこと言っといて。
1992,kocchihahigaishanandakara。,こっちは被害者なんだから。
1993,watashininshin'nankashitemasen。,わたし妊娠なんかしてません。
1994,sonokimochiwokanjitatoki。,その気持ちを感じたとき。
1995,mottoganbaroutosuruningento。,もっと頑張ろうとする人間と。
1996,gakuhihamochironsotsugyoushitanochi。,学費はもちろん卒業した後。
1997,tadashijoukengahitotsudakearu。,ただし条件が一つだけある。
1998,konohitotoenwokirinasai。,この人と縁を切りなさい。
1999,soremomusumenoon'nawouroutoshitano。,それも娘の女を売ろうとしたの。
2000,don'naniseikatsunikomattatoshitemo。,どんなに生活に困ったとしても。
